04 016 1 1 06 0 CC1    CC1     1  1 1  17.03  5.402 1 2
04 016 1 1 06 0 CC1    CC1     1  1 2  18.64  5.881 1 5
04 016 1 1 06 0 CC1    CC1     1  2 2  13.03  2.256 1 2
04 016 1 1 06 0 CC1    CC1     1  2 2  19.14  8.153 1 5
04 016 1 1 06 0 CC1    CC1     1  3 2  15.83  5.760 1 5
04 016 1 1 06 0 CC1    CC1     1  3 2  13.03  1.428 2 2
04 016 1 1 06 0 CC1    CC1     1  4 1  14.53  4.239 1 5
04 016 1 1 06 0 CC1    CC1     1  4 1  15.13  5.056 1 2
04 016 1 1 06 0 CC1    CC1     1  5 2  15.53  3.692 1 5
04 016 1 1 06 0 CC1    CC1     1  5 2  15.53  4.510 1 5
04 016 1 1 06 0 CC1    CC1     1  6 1  15.33  3.648 1 5
04 016 1 1 06 0 CC1    CC1     1  6 2  15.03  5.484 1 5
04 016 1 1 06 0 CC1    CC1     2  1 2  19.54  6.735 1 2
04 016 1 1 06 0 CC1    CC1     2  1 2  15.43  3.865 1 2
04 016 1 1 06 0 CC1    CC1     2  2 1  17.13  4.258 1 2
04 016 1 1 06 0 CC1    CC1     2  2 2  18.94  7.130 1 2
04 016 1 1 06 0 CC1    CC1     2  3 2  19.84  9.132 1 5
04 016 1 1 06 0 CC1    CC1     2  3 2  19.24  6.934 1 5
04 016 1 1 06 0 CC1    CC1     2  4 2  18.64  6.727 1 5
04 016 1 1 06 0 CC1    CC1     2  4 2  17.74  8.840 1 5
04 016 1 1 06 0 CC1    CC1     2  5 2  14.83  4.117 1 5
04 016 1 1 06 0 CC1    CC1     2  5 2  13.13  1.241 2 5
04 016 1 1 06 0 CC1    CC1     2  6 2  15.03  4.168 1 5
04 016 1 1 06 0 CC1    CC1     2  6 2  14.33  3.797 1 5
04 016 1 1 06 0 CC1    CC1     3  1 2  18.04  6.805 1 5
04 016 1 1 06 0 CC1    CC1     3  1 1  16.03  5.102 1 5
04 016 1 1 06 0 CC1    CC1     3  2 1  19.54  7.987 1 2
04 016 1 1 06 0 CC1    CC1     3  2 2  16.03  4.426 1 2
04 016 1 1 06 0 CC1    CC1     3  3 1  19.54  6.735 1 2
04 016 1 1 06 0 CC1    CC1     3  3 2  18.84  8.029 1 2
04 016 1 1 06 0 CC1    CC1     3  4 2  17.33  6.833 1 5
04 016 1 1 06 0 CC1    CC1     3  4 2  16.43  4.310 1 5
04 016 1 1 06 0 CC1    CC1     3  5 1  18.94  6.537 1 2
04 016 1 1 06 0 CC1    CC1     3  5 2  18.44  8.183 1 5
04 016 1 1 06 0 CC1    CC1     3  6 1  18.34  6.339 1 5
04 016 1 1 06 0 CC1    CC1     3  6 2  16.93  5.372 1 2
04 016 1 1 06 0 CC1    CC1     4  1 2  15.03  2.713 1 2
04 016 1 1 06 0 CC1    CC1     4  1 2  17.03  5.402 1 5
04 016 1 1 06 0 CC1    CC1     4  2 2  18.94  8.071 1 2
04 016 1 1 06 0 CC1    CC1     4  2 1  18.64  8.269 1 5
04 016 1 1 06 0 CC1    CC1     4  3 2  15.13  4.194 1 5
04 016 1 1 06 0 CC1    CC1     4  3 1  17.43  5.025 1 2
04 016 1 1 06 0 CC1    CC1     4  4 2  14.43  3.452 1 5
04 016 1 1 06 0 CC1    CC1     4  4 1  21.64  9.180 1 2
04 016 1 1 06 0 CC1    CC1     4  5 1  15.03  4.802 1 5
04 016 1 1 06 0 CC1    CC1     4  5 1  16.93  5.622 1 2
04 016 1 1 06 0 CC1    CC1     4  6 4    .     .    . .
04 016 1 1 06 0 CC1    CC1     4  6 2  19.14  7.829 1 2
04 016 1 1 06 0 CC1    CC1     5  1 2  17.03  7.290 1 2
04 016 1 1 06 0 CC1    CC1     5  1 1  14.83  3.539 1 2
04 016 1 1 06 0 CC1    CC1     5  2 2  17.64  6.661 1 5
04 016 1 1 06 0 CC1    CC1     5  2 2  19.74 10.549 1 5
04 016 1 1 06 0 CC1    CC1     5  3 2  11.12  1.179 2 5
04 016 1 1 06 0 CC1    CC1     5  3 1  19.84 10.601 1 2
04 016 1 1 06 0 CC1    CC1     5  4 2  19.04  7.790 1 5
04 016 1 1 06 0 CC1    CC1     5  4 2  16.63  5.527 1 5
04 016 1 1 06 0 CC1    CC1     5  5 2  16.03  3.604 1 2
04 016 1 1 06 0 CC1    CC1     5  5 1  18.04  7.396 1 2
04 016 1 1 06 0 CC1    CC1     5  6 2  19.64  9.396 1 5
04 016 1 1 06 0 CC1    CC1     5  6 1  19.44  7.003 1 2
04 016 1 1 06 0 CC1    CC1     6  1 3    .     .    1 .
04 016 1 1 06 0 CC1    CC1     6  1 2  18.14  8.374 1 5
04 016 1 1 06 0 CC1    CC1     6  2 3    .     .    1 .
04 016 1 1 06 0 CC1    CC1     6  2 2  16.03  4.212 1 2
04 016 1 1 06 0 CC1    CC1     6  3 2  19.14  6.031 1 2
04 016 1 1 06 0 CC1    CC1     6  3 3    .     .    1 .
04 016 1 1 06 0 CC1    CC1     6  4 2  16.83  7.208 1 5
04 016 1 1 06 0 CC1    CC1     6  4 3    .     .    1 .
04 016 1 1 06 0 CC1    CC1     6  5 1  19.34  7.908 1 5
04 016 1 1 06 0 CC1    CC1     6  5 3    .     .    1 .
04 016 1 1 06 0 CC1    CC1     6  6 3    .     .    1 .
04 016 1 1 06 0 CC1    CC1     6  6 2  15.73  4.139 1 5
04 016 1 1 06 0 CC2    CC2     1  1 2  18.54  6.692 1 5
04 016 1 1 06 0 CC2    CC2     1  1 2  16.63  6.569 1 5
04 016 1 1 06 0 CC2    CC2     1  2 2  16.23  6.156 1 5
04 016 1 1 06 0 CC2    CC2     1  2 1  19.14  8.820 2 5
04 016 1 1 06 0 CC2    CC2     1  3 2  17.13  5.685 1 2
04 016 1 1 06 0 CC2    CC2     1  3 2  16.53  5.014 1 5
04 016 1 1 06 0 CC2    CC2     1  4 2  17.64  6.382 1 5
04 016 1 1 06 0 CC2    CC2     1  4 2  16.13  5.614 1 2
04 016 1 1 06 0 CC2    CC2     1  5 1  18.44  6.094 1 2
04 016 1 1 06 0 CC2    CC2     1  5 2  18.94  5.698 1 5
04 016 1 1 06 0 CC2    CC2     1  6 2  20.44  9.767 1 5
04 016 1 1 06 0 CC2    CC2     1  6 1  19.34  7.588 1 5
